transaction_id,customer_id,product_name,transaction_date
14502,1009,iPhone 12,2022-01-11 01:41:00
14503,1078,MacBook Air,2022-01-11 01:42:00
14504,1079,MacBook Pro,2022-01-11 01:43:00
14505,1016,AirPods Max,2022-01-11 01:44:00
14506,1082,iPhone SE,2022-01-11 01:45:00
14507,1010,AirTag,2022-01-11 01:46:00
14508,1047,AirPods Max,2022-01-11 01:47:00
14509,1004,MacBook Pro,2022-01-11 01:48:00
14510,1068,MacBook Air,2022-01-11 01:49:00
14511,1063,Apple Pencil,2022-01-11 01:50:00
14512,1013,AirPods Max,2022-01-11 01:51:00
14513,1049,HomePod,2022-01-11 01:52:00
14514,1025,iPad Pro,2022-01-11 01:53:00
14515,1071,iPad 9,2022-01-11 01:54:00
14516,1068,iPad Pro,2022-01-11 01:55:00
14517,1006,iMac,2022-01-11 01:56:00
14518,1015,AirPods Max,2022-01-11 01:57:00
14519,1054,iPad 9,2022-01-11 01:58:00
14520,1077,AirPods,2022-01-11 01:59:00
14521,1055,Apple Watch,2022-01-11 02:00:00
14522,1003,iPhone 14,2022-01-11 02:01:00
14523,1099,MacBook 16,2022-01-11 02:02:00
14524,1047,AirPods Pro,2022-01-11 02:03:00
14525,1016,iMac,2022-01-11 02:04:00
14526,1035,MacBook 16,2022-01-11 02:05:00
14527,1069,Apple Pencil,2022-01-11 02:06:00
14528,1079,MacBook 16,2022-01-11 02:07:00
14529,1092,MacBook Pro,2022-01-11 02:08:00
14530,1099,AirTag,2022-01-11 02:09:00
14531,1037,iPhone SE,2022-01-11 02:10:00
14532,1061,Apple Pencil,2022-01-11 02:11:00
14533,1047,iPhone SE,2022-01-11 02:12:00
14534,1009,iPhone 12,2022-01-11 02:13:00
14535,1035,iPhone 14,2022-01-11 02:14:00
14536,1028,iPhone SE,2022-01-11 02:15:00
14537,1077,Apple Pencil,2022-01-11 02:16:00
14538,1003,AirPods Max,2022-01-11 02:17:00
14539,1043,iMac,2022-01-11 02:18:00
14540,1055,iPad 9,2022-01-11 02:19:00
14541,1041,Apple Watch,2022-01-11 02:20:00
14542,1099,MacBook Pro,2022-01-11 02:21:00
14543,1012,iPad 9,2022-01-11 02:22:00
14544,1045,AirPods Pro,2022-01-11 02:23:00
14545,1081,Magic Keyboard,2022-01-11 02:24:00
14546,1032,Apple Watch,2022-01-11 02:25:00
14547,1020,iPhone 14,2022-01-11 02:26:00
14548,1079,iPhone 13,2022-01-11 02:27:00
14549,1078,AirPods,2022-01-11 02:28:00
14550,1056,Magic Keyboard,2022-01-11 02:29:00
14551,1068,Mac Mini,2022-01-11 02:30:00
14552,1069,MacBook 16,2022-01-11 02:31:00
14553,1066,Apple Watch,2022-01-11 02:32:00
14554,1047,AirTag,2022-01-11 02:33:00
14555,1075,Apple Watch,2022-01-11 02:34:00
14556,1099,MacBook 16,2022-01-11 02:35:00
14557,1032,AirPods Max,2022-01-11 02:36:00
14558,1035,iPad Mini,2022-01-11 02:37:00
14559,1032,iPhone 14,2022-01-11 02:38:00
14560,1030,AirTag,2022-01-11 02:39:00
14561,1020,iPhone 13,2022-01-11 02:40:00
14562,1026,iPad Pro,2022-01-11 02:41:00
14563,1090,iPad Pro,2022-01-11 02:42:00
14564,1071,AirTag,2022-01-11 02:43:00
14565,1061,iPhone 13,2022-01-11 02:44:00
14566,1095,MacBook 16,2022-01-11 02:45:00
14567,1025,AirTag,2022-01-11 02:46:00
14568,1065,iMac,2022-01-11 02:47:00
14569,1011,MacBook Pro,2022-01-11 02:48:00
14570,1021,iPad Mini,2022-01-11 02:49:00
14571,1016,Apple Pencil,2022-01-11 02:50:00
14572,1006,AirPods Max,2022-01-11 02:51:00
14573,1067,MacBook Air,2022-01-11 02:52:00
14574,1036,iPhone SE,2022-01-11 02:53:00
14575,1037,Magic Keyboard,2022-01-11 02:54:00
14576,1095,AirPods Pro,2022-01-11 02:55:00
14577,1010,AirPods,2022-01-11 02:56:00
14578,1000,Mac Mini,2022-01-11 02:57:00
14579,1024,iPad Mini,2022-01-11 02:58:00
14580,1041,HomePod,2022-01-11 02:59:00
14581,1051,AirTag,2022-01-11 03:00:00
14582,1023,MacBook 16,2022-01-11 03:01:00
14583,1052,Apple Pencil,2022-01-11 03:02:00
14584,1055,Apple Pencil,2022-01-11 03:03:00
14585,1062,iPad Pro,2022-01-11 03:04:00
14586,1080,iPhone 13,2022-01-11 03:05:00
14587,1007,iPad Pro,2022-01-11 03:06:00
14588,1058,MacBook Air,2022-01-11 03:07:00
14589,1044,Apple Watch,2022-01-11 03:08:00
14590,1026,iPad Mini,2022-01-11 03:09:00
14591,1051,Apple Pencil,2022-01-11 03:10:00
14592,1017,MacBook Air,2022-01-11 03:11:00
14593,1090,iPad 9,2022-01-11 03:12:00
14594,1085,AirPods,2022-01-11 03:13:00
14595,1015,AirPods Pro,2022-01-11 03:14:00
14596,1065,AirPods Max,2022-01-11 03:15:00
14597,1004,iPad Mini,2022-01-11 03:16:00
14598,1081,Mac Mini,2022-01-11 03:17:00
14599,1002,AirPods Max,2022-01-11 03:18:00
14600,1090,iPad Pro,2022-01-11 03:19:00
14601,1080,MacBook 16,2022-01-11 03:20:00
14602,1079,Apple Watch,2022-01-11 03:21:00
14603,1069,AirPods,2022-01-11 03:22:00
14604,1006,iPad 9,2022-01-11 03:23:00
14605,1049,AirTag,2022-01-11 03:24:00
14606,1013,iMac,2022-01-11 03:25:00
14607,1037,Apple Watch,2022-01-11 03:26:00
14608,1078,iPad Pro,2022-01-11 03:27:00
14609,1046,Apple Watch,2022-01-11 03:28:00
14610,1032,MacBook 16,2022-01-11 03:29:00
14611,1042,iPad Pro,2022-01-11 03:30:00
14612,1090,HomePod,2022-01-11 03:31:00
14613,1028,iPad Pro,2022-01-11 03:32:00
14614,1056,Magic Keyboard,2022-01-11 03:33:00
14615,1004,Apple Watch,2022-01-11 03:34:00
14616,1092,iPad Mini,2022-01-11 03:35:00
14617,1095,iPhone SE,2022-01-11 03:36:00
14618,1059,iPhone 12,2022-01-11 03:37:00
14619,1069,MacBook 16,2022-01-11 03:38:00
14620,1001,iPad Pro,2022-01-11 03:39:00
14621,1069,AirTag,2022-01-11 03:40:00
14622,1042,iPad Pro,2022-01-11 03:41:00
14623,1003,iMac,2022-01-11 03:42:00
14624,1055,AirPods Max,2022-01-11 03:43:00
14625,1092,iPhone 12,2022-01-11 03:44:00
14626,1058,AirPods Pro,2022-01-11 03:45:00
14627,1088,AirPods Max,2022-01-11 03:46:00
14628,1008,AirPods,2022-01-11 03:47:00
14629,1002,AirTag,2022-01-11 03:48:00
14630,1089,AirPods Pro,2022-01-11 03:49:00
14631,1047,AirPods,2022-01-11 03:50:00
14632,1042,AirTag,2022-01-11 03:51:00
14633,1090,iPhone 12,2022-01-11 03:52:00
14634,1099,Apple Watch,2022-01-11 03:53:00
14635,1095,iPad Pro,2022-01-11 03:54:00
14636,1000,iMac,2022-01-11 03:55:00
14637,1056,iPhone 14,2022-01-11 03:56:00
14638,1052,MacBook 16,2022-01-11 03:57:00
14639,1015,iPad Mini,2022-01-11 03:58:00
14640,1050,Mac Mini,2022-01-11 03:59:00
14641,1074,iPad Pro,2022-01-11 04:00:00
14642,1089,iMac,2022-01-11 04:01:00
14643,1054,iPad Mini,2022-01-11 04:02:00
14644,1000,Apple Watch,2022-01-11 04:03:00
14645,1089,AirTag,2022-01-11 04:04:00
14646,1027,AirPods Pro,2022-01-11 04:05:00
14647,1052,iPhone 12,2022-01-11 04:06:00
14648,1057,AirPods,2022-01-11 04:07:00
14649,1072,iPad Mini,2022-01-11 04:08:00
14650,1059,AirPods Pro,2022-01-11 04:09:00
14651,1058,MacBook Pro,2022-01-11 04:10:00
14652,1021,MacBook Air,2022-01-11 04:11:00
14653,1007,AirPods Max,2022-01-11 04:12:00
14654,1048,MacBook 16,2022-01-11 04:13:00
14655,1041,iPad 9,2022-01-11 04:14:00
14656,1026,iPhone 12,2022-01-11 04:15:00
14657,1038,Mac Mini,2022-01-11 04:16:00
14658,1082,iPhone 13,2022-01-11 04:17:00
14659,1024,Mac Mini,2022-01-11 04:18:00
14660,1037,iPhone 13,2022-01-11 04:19:00
14661,1084,Apple Pencil,2022-01-11 04:20:00
14662,1023,Apple Watch,2022-01-11 04:21:00
14663,1023,iPhone 14,2022-01-11 04:22:00
14664,1059,MacBook 16,2022-01-11 04:23:00
14665,1082,iPad Mini,2022-01-11 04:24:00
14666,1049,Apple Pencil,2022-01-11 04:25:00
14667,1065,Magic Keyboard,2022-01-11 04:26:00
14668,1013,Magic Keyboard,2022-01-11 04:27:00
14669,1052,MacBook 16,2022-01-11 04:28:00
14670,1031,iPad 9,2022-01-11 04:29:00
14671,1095,iPhone SE,2022-01-11 04:30:00
14672,1091,MacBook 16,2022-01-11 04:31:00
14673,1047,MacBook Air,2022-01-11 04:32:00
14674,1038,MacBook Pro,2022-01-11 04:33:00
14675,1039,Apple Pencil,2022-01-11 04:34:00
14676,1041,Apple Watch,2022-01-11 04:35:00
14677,1076,iPad 9,2022-01-11 04:36:00
14678,1075,Apple Pencil,2022-01-11 04:37:00
14679,1007,MacBook Air,2022-01-11 04:38:00
14680,1078,iPhone 13,2022-01-11 04:39:00
14681,1025,Magic Keyboard,2022-01-11 04:40:00
14682,1011,MacBook Pro,2022-01-11 04:41:00
14683,1042,MacBook Air,2022-01-11 04:42:00
14684,1050,MacBook Pro,2022-01-11 04:43:00
14685,1090,iPad 9,2022-01-11 04:44:00
14686,1081,iPad 9,2022-01-11 04:45:00
14687,1099,iPad Pro,2022-01-11 04:46:00
14688,1062,iMac,2022-01-11 04:47:00
14689,1048,iMac,2022-01-11 04:48:00
14690,1026,iPad Pro,2022-01-11 04:49:00
14691,1008,AirPods Max,2022-01-11 04:50:00
14692,1038,AirPods Pro,2022-01-11 04:51:00
14693,1064,MacBook Air,2022-01-11 04:52:00
14694,1070,iPad Mini,2022-01-11 04:53:00
14695,1089,AirPods,2022-01-11 04:54:00
14696,1070,iPhone SE,2022-01-11 04:55:00
14697,1006,iPhone 13,2022-01-11 04:56:00
14698,1071,Apple Pencil,2022-01-11 04:57:00
14699,1079,Magic Keyboard,2022-01-11 04:58:00
14700,1066,iPad Pro,2022-01-11 04:59:00
14701,1009,MacBook Air,2022-01-11 05:00:00
14702,1070,Mac Mini,2022-01-11 05:01:00
14703,1084,AirPods,2022-01-11 05:02:00
14704,1052,iPhone 12,2022-01-11 05:03:00
14705,1094,Apple Pencil,2022-01-11 05:04:00
14706,1086,HomePod,2022-01-11 05:05:00
14707,1056,Magic Keyboard,2022-01-11 05:06:00
14708,1090,iPhone 12,2022-01-11 05:07:00
14709,1085,iPad Pro,2022-01-11 05:08:00
14710,1026,Magic Keyboard,2022-01-11 05:09:00
14711,1053,iMac,2022-01-11 05:10:00
14712,1003,iPad 9,2022-01-11 05:11:00
14713,1087,iPhone 12,2022-01-11 05:12:00
14714,1022,iPhone 14,2022-01-11 05:13:00
14715,1047,iPad Pro,2022-01-11 05:14:00
14716,1082,iPhone 12,2022-01-11 05:15:00
14717,1041,iPad Pro,2022-01-11 05:16:00
14718,1002,Apple Pencil,2022-01-11 05:17:00
14719,1090,iPhone 13,2022-01-11 05:18:00
14720,1002,MacBook Pro,2022-01-11 05:19:00
14721,1027,iPhone 13,2022-01-11 05:20:00
14722,1062,Apple Pencil,2022-01-11 05:21:00
14723,1080,AirPods Pro,2022-01-11 05:22:00
14724,1030,AirTag,2022-01-11 05:23:00
14725,1009,iMac,2022-01-11 05:24:00
14726,1048,Apple Pencil,2022-01-11 05:25:00
14727,1085,AirTag,2022-01-11 05:26:00
14728,1093,MacBook Pro,2022-01-11 05:27:00
14729,1020,HomePod,2022-01-11 05:28:00
14730,1099,MacBook Pro,2022-01-11 05:29:00
14731,1052,AirPods Pro,2022-01-11 05:30:00
14732,1086,iMac,2022-01-11 05:31:00
14733,1075,AirTag,2022-01-11 05:32:00
14734,1088,MacBook 16,2022-01-11 05:33:00
14735,1053,iPhone 13,2022-01-11 05:34:00
14736,1056,iMac,2022-01-11 05:35:00
14737,1019,iPad Pro,2022-01-11 05:36:00
14738,1048,Magic Keyboard,2022-01-11 05:37:00
14739,1006,AirPods Max,2022-01-11 05:38:00
14740,1028,iPad Mini,2022-01-11 05:39:00
14741,1047,AirPods,2022-01-11 05:40:00
14742,1092,Apple Watch,2022-01-11 05:41:00
14743,1012,AirPods,2022-01-11 05:42:00
14744,1002,Mac Mini,2022-01-11 05:43:00
14745,1001,iPhone SE,2022-01-11 05:44:00
14746,1015,MacBook 16,2022-01-11 05:45:00
14747,1093,iPad Pro,2022-01-11 05:46:00
14748,1005,AirPods Max,2022-01-11 05:47:00
14749,1044,Apple Pencil,2022-01-11 05:48:00
14750,1070,HomePod,2022-01-11 05:49:00
14751,1004,iPhone 12,2022-01-11 05:50:00
14752,1055,HomePod,2022-01-11 05:51:00
14753,1070,MacBook Air,2022-01-11 05:52:00
14754,1097,iPhone SE,2022-01-11 05:53:00
14755,1031,AirPods,2022-01-11 05:54:00
14756,1048,iPhone 13,2022-01-11 05:55:00
14757,1012,iPhone 12,2022-01-11 05:56:00
14758,1029,iPhone SE,2022-01-11 05:57:00
14759,1024,Apple Pencil,2022-01-11 05:58:00
14760,1084,AirPods Max,2022-01-11 05:59:00
14761,1059,Apple Pencil,2022-01-11 06:00:00
14762,1058,iPhone 13,2022-01-11 06:01:00
14763,1084,MacBook Air,2022-01-11 06:02:00
14764,1027,MacBook Air,2022-01-11 06:03:00
14765,1057,iMac,2022-01-11 06:04:00
14766,1019,AirTag,2022-01-11 06:05:00
14767,1033,iPhone 12,2022-01-11 06:06:00
14768,1004,MacBook Pro,2022-01-11 06:07:00
14769,1081,AirPods Max,2022-01-11 06:08:00
14770,1059,MacBook Pro,2022-01-11 06:09:00
14771,1042,Apple Pencil,2022-01-11 06:10:00
14772,1056,iPhone 13,2022-01-11 06:11:00
14773,1056,iPad Mini,2022-01-11 06:12:00
14774,1074,iPhone 14,2022-01-11 06:13:00
14775,1053,Magic Keyboard,2022-01-11 06:14:00
14776,1080,iPhone 14,2022-01-11 06:15:00
14777,1044,Magic Keyboard,2022-01-11 06:16:00
14778,1085,iPad Pro,2022-01-11 06:17:00
14779,1036,iPhone 14,2022-01-11 06:18:00
14780,1083,iPhone 12,2022-01-11 06:19:00
14781,1047,iPad 9,2022-01-11 06:20:00
14782,1053,AirPods Max,2022-01-11 06:21:00
14783,1047,AirPods,2022-01-11 06:22:00
14784,1005,iPad Mini,2022-01-11 06:23:00
14785,1033,MacBook 16,2022-01-11 06:24:00
14786,1062,iPad Pro,2022-01-11 06:25:00
14787,1077,iPhone SE,2022-01-11 06:26:00
14788,1047,AirTag,2022-01-11 06:27:00
14789,1022,Apple Watch,2022-01-11 06:28:00
14790,1083,iMac,2022-01-11 06:29:00
14791,1012,Mac Mini,2022-01-11 06:30:00
14792,1046,AirPods Max,2022-01-11 06:31:00
14793,1043,iMac,2022-01-11 06:32:00
14794,1031,iPhone 12,2022-01-11 06:33:00
14795,1025,AirPods Max,2022-01-11 06:34:00
14796,1052,iMac,2022-01-11 06:35:00
14797,1013,AirPods Max,2022-01-11 06:36:00
14798,1051,Apple Watch,2022-01-11 06:37:00
14799,1035,AirTag,2022-01-11 06:38:00
14800,1007,iPhone 14,2022-01-11 06:39:00
14801,1039,HomePod,2022-01-11 06:40:00
14802,1085,iPad 9,2022-01-11 06:41:00
14803,1021,iPhone 14,2022-01-11 06:42:00
14804,1015,Apple Watch,2022-01-11 06:43:00
14805,1090,HomePod,2022-01-11 06:44:00
14806,1059,Mac Mini,2022-01-11 06:45:00
14807,1059,iPad Mini,2022-01-11 06:46:00
14808,1009,Magic Keyboard,2022-01-11 06:47:00
14809,1024,iPhone 13,2022-01-11 06:48:00
14810,1030,Mac Mini,2022-01-11 06:49:00
14811,1020,iPad Pro,2022-01-11 06:50:00
14812,1090,HomePod,2022-01-11 06:51:00
14813,1080,iPad 9,2022-01-11 06:52:00
14814,1032,Apple Pencil,2022-01-11 06:53:00
14815,1030,iPhone 12,2022-01-11 06:54:00
14816,1089,Apple Watch,2022-01-11 06:55:00
14817,1020,HomePod,2022-01-11 06:56:00
14818,1035,AirPods Pro,2022-01-11 06:57:00
14819,1064,iPhone SE,2022-01-11 06:58:00
14820,1003,iPad Mini,2022-01-11 06:59:00
14821,1067,iPad 9,2022-01-11 07:00:00
14822,1089,Magic Keyboard,2022-01-11 07:01:00
14823,1003,Mac Mini,2022-01-11 07:02:00
14824,1008,MacBook 16,2022-01-11 07:03:00
14825,1029,Apple Watch,2022-01-11 07:04:00
14826,1044,AirPods Pro,2022-01-11 07:05:00
14827,1003,iPhone SE,2022-01-11 07:06:00
14828,1068,MacBook 16,2022-01-11 07:07:00
14829,1022,MacBook 16,2022-01-11 07:08:00
14830,1015,MacBook 16,2022-01-11 07:09:00
14831,1021,AirPods Pro,2022-01-11 07:10:00
14832,1071,AirTag,2022-01-11 07:11:00
14833,1047,MacBook Air,2022-01-11 07:12:00
14834,1061,iPhone SE,2022-01-11 07:13:00
14835,1096,Magic Keyboard,2022-01-11 07:14:00
14836,1059,iPad 9,2022-01-11 07:15:00
14837,1079,Apple Watch,2022-01-11 07:16:00
14838,1004,iPhone SE,2022-01-11 07:17:00
14839,1079,MacBook Pro,2022-01-11 07:18:00
14840,1006,Mac Mini,2022-01-11 07:19:00
14841,1050,AirTag,2022-01-11 07:20:00
14842,1064,MacBook Air,2022-01-11 07:21:00
14843,1008,Apple Pencil,2022-01-11 07:22:00
14844,1081,Mac Mini,2022-01-11 07:23:00
14845,1044,iPad 9,2022-01-11 07:24:00
14846,1046,Mac Mini,2022-01-11 07:25:00
14847,1066,Apple Watch,2022-01-11 07:26:00
14848,1023,iPhone SE,2022-01-11 07:27:00
14849,1091,iPad 9,2022-01-11 07:28:00
14850,1009,MacBook Pro,2022-01-11 07:29:00
14851,1072,HomePod,2022-01-11 07:30:00
14852,1076,Apple Watch,2022-01-11 07:31:00
14853,1047,AirPods Pro,2022-01-11 07:32:00
14854,1034,MacBook 16,2022-01-11 07:33:00
14855,1053,HomePod,2022-01-11 07:34:00
14856,1086,iPhone 14,2022-01-11 07:35:00
14857,1080,AirPods,2022-01-11 07:36:00
14858,1070,iPad 9,2022-01-11 07:37:00
14859,1015,Mac Mini,2022-01-11 07:38:00
14860,1052,iMac,2022-01-11 07:39:00
14861,1039,iMac,2022-01-11 07:40:00
14862,1099,iPhone 12,2022-01-11 07:41:00
14863,1019,Apple Watch,2022-01-11 07:42:00
14864,1087,MacBook 16,2022-01-11 07:43:00
14865,1068,HomePod,2022-01-11 07:44:00
14866,1044,Apple Pencil,2022-01-11 07:45:00
14867,1005,iPhone SE,2022-01-11 07:46:00
14868,1091,iPhone 14,2022-01-11 07:47:00
14869,1068,Mac Mini,2022-01-11 07:48:00
14870,1048,AirTag,2022-01-11 07:49:00
14871,1038,MacBook 16,2022-01-11 07:50:00
14872,1001,MacBook 16,2022-01-11 07:51:00
14873,1038,Apple Pencil,2022-01-11 07:52:00
14874,1020,Apple Pencil,2022-01-11 07:53:00
14875,1039,AirPods Pro,2022-01-11 07:54:00
14876,1081,iPhone 13,2022-01-11 07:55:00
14877,1053,iPad Mini,2022-01-11 07:56:00
14878,1011,iPad Pro,2022-01-11 07:57:00
14879,1080,iPhone 12,2022-01-11 07:58:00
14880,1036,HomePod,2022-01-11 07:59:00
14881,1037,iPad Mini,2022-01-11 08:00:00
14882,1014,Magic Keyboard,2022-01-11 08:01:00
14883,1006,MacBook Air,2022-01-11 08:02:00
14884,1077,iPad Mini,2022-01-11 08:03:00
14885,1049,AirPods Max,2022-01-11 08:04:00
14886,1064,AirPods Max,2022-01-11 08:05:00
14887,1066,Apple Pencil,2022-01-11 08:06:00
14888,1043,iPhone 13,2022-01-11 08:07:00
14889,1030,HomePod,2022-01-11 08:08:00
14890,1042,MacBook Air,2022-01-11 08:09:00
14891,1076,iPhone 14,2022-01-11 08:10:00
14892,1047,iPhone SE,2022-01-11 08:11:00
14893,1081,HomePod,2022-01-11 08:12:00
14894,1080,iPad Mini,2022-01-11 08:13:00
14895,1080,AirPods Max,2022-01-11 08:14:00
14896,1060,Magic Keyboard,2022-01-11 08:15:00
14897,1074,Apple Watch,2022-01-11 08:16:00
14898,1083,MacBook Pro,2022-01-11 08:17:00
14899,1009,MacBook 16,2022-01-11 08:18:00
14900,1028,iPad Mini,2022-01-11 08:19:00
14901,1047,Mac Mini,2022-01-11 08:20:00
14902,1097,iPhone SE,2022-01-11 08:21:00
14903,1080,MacBook Air,2022-01-11 08:22:00
14904,1061,iPad Pro,2022-01-11 08:23:00
14905,1012,MacBook Air,2022-01-11 08:24:00
14906,1043,iPhone 14,2022-01-11 08:25:00
14907,1046,MacBook Pro,2022-01-11 08:26:00
14908,1063,Mac Mini,2022-01-11 08:27:00
14909,1090,Apple Pencil,2022-01-11 08:28:00
14910,1052,AirPods Pro,2022-01-11 08:29:00
14911,1089,MacBook 16,2022-01-11 08:30:00
14912,1091,iPad 9,2022-01-11 08:31:00
14913,1076,MacBook Pro,2022-01-11 08:32:00
14914,1075,Magic Keyboard,2022-01-11 08:33:00
14915,1043,iPhone 14,2022-01-11 08:34:00
14916,1027,Mac Mini,2022-01-11 08:35:00
14917,1001,iMac,2022-01-11 08:36:00
14918,1056,Mac Mini,2022-01-11 08:37:00
14919,1056,AirPods Pro,2022-01-11 08:38:00
14920,1033,AirTag,2022-01-11 08:39:00
14921,1086,Apple Watch,2022-01-11 08:40:00
14922,1057,AirPods Max,2022-01-11 08:41:00
14923,1051,AirPods,2022-01-11 08:42:00
14924,1028,MacBook Pro,2022-01-11 08:43:00
14925,1034,AirPods Max,2022-01-11 08:44:00
14926,1074,iPhone 14,2022-01-11 08:45:00
14927,1047,AirTag,2022-01-11 08:46:00
14928,1032,MacBook Air,2022-01-11 08:47:00
14929,1074,iPad Pro,2022-01-11 08:48:00
14930,1072,Mac Mini,2022-01-11 08:49:00
14931,1077,AirPods Pro,2022-01-11 08:50:00
14932,1008,Apple Pencil,2022-01-11 08:51:00
14933,1047,iPad 9,2022-01-11 08:52:00
14934,1066,MacBook Air,2022-01-11 08:53:00
14935,1092,AirPods,2022-01-11 08:54:00
14936,1082,HomePod,2022-01-11 08:55:00
14937,1035,Magic Keyboard,2022-01-11 08:56:00
14938,1095,iPad Pro,2022-01-11 08:57:00
14939,1070,Mac Mini,2022-01-11 08:58:00
14940,1091,AirPods Max,2022-01-11 08:59:00
14941,1043,AirPods,2022-01-11 09:00:00
14942,1081,iMac,2022-01-11 09:01:00
14943,1059,MacBook Air,2022-01-11 09:02:00
14944,1062,AirPods Pro,2022-01-11 09:03:00
14945,1004,iMac,2022-01-11 09:04:00
14946,1086,MacBook Air,2022-01-11 09:05:00
14947,1085,iPhone SE,2022-01-11 09:06:00
14948,1089,AirPods Pro,2022-01-11 09:07:00
14949,1075,MacBook 16,2022-01-11 09:08:00
14950,1039,iPad 9,2022-01-11 09:09:00
14951,1018,MacBook Air,2022-01-11 09:10:00
14952,1046,AirPods,2022-01-11 09:11:00
14953,1064,iPhone 14,2022-01-11 09:12:00
14954,1066,iPhone 12,2022-01-11 09:13:00
14955,1090,AirPods,2022-01-11 09:14:00
14956,1017,Magic Keyboard,2022-01-11 09:15:00
14957,1049,Magic Keyboard,2022-01-11 09:16:00
14958,1029,Apple Watch,2022-01-11 09:17:00
14959,1065,iPad Mini,2022-01-11 09:18:00
14960,1004,AirPods,2022-01-11 09:19:00
14961,1092,AirPods Pro,2022-01-11 09:20:00
14962,1096,AirTag,2022-01-11 09:21:00
14963,1041,MacBook Air,2022-01-11 09:22:00
14964,1083,AirPods,2022-01-11 09:23:00
14965,1093,Apple Watch,2022-01-11 09:24:00
14966,1004,AirPods Pro,2022-01-11 09:25:00
14967,1049,Apple Pencil,2022-01-11 09:26:00
14968,1084,AirPods Max,2022-01-11 09:27:00
14969,1057,AirPods Max,2022-01-11 09:28:00
14970,1078,MacBook Pro,2022-01-11 09:29:00
14971,1083,AirPods,2022-01-11 09:30:00
14972,1007,MacBook 16,2022-01-11 09:31:00
14973,1030,Magic Keyboard,2022-01-11 09:32:00
14974,1011,iPhone SE,2022-01-11 09:33:00
14975,1020,iPad Pro,2022-01-11 09:34:00
14976,1093,iPad Pro,2022-01-11 09:35:00
14977,1061,iMac,2022-01-11 09:36:00
14978,1090,Mac Mini,2022-01-11 09:37:00
14979,1089,Apple Watch,2022-01-11 09:38:00
14980,1032,HomePod,2022-01-11 09:39:00
14981,1025,MacBook Pro,2022-01-11 09:40:00
14982,1089,iPad Pro,2022-01-11 09:41:00
14983,1099,Apple Pencil,2022-01-11 09:42:00
14984,1039,HomePod,2022-01-11 09:43:00
14985,1064,iPhone 12,2022-01-11 09:44:00
14986,1058,MacBook Air,2022-01-11 09:45:00
14987,1014,Magic Keyboard,2022-01-11 09:46:00
14988,1000,Apple Pencil,2022-01-11 09:47:00
14989,1010,iPad 9,2022-01-11 09:48:00
14990,1054,iPhone 13,2022-01-11 09:49:00
14991,1001,Apple Pencil,2022-01-11 09:50:00
14992,1064,HomePod,2022-01-11 09:51:00
14993,1094,iMac,2022-01-11 09:52:00
14994,1043,MacBook Pro,2022-01-11 09:53:00
14995,1015,iPad Mini,2022-01-11 09:54:00
14996,1021,Magic Keyboard,2022-01-11 09:55:00
14997,1017,Apple Watch,2022-01-11 09:56:00
14998,1046,iPad Mini,2022-01-11 09:57:00
14999,1080,iPhone 12,2022-01-11 09:58:00
15000,1029,Apple Watch,2022-01-11 09:59:00
15001,1009,Magic Keyboard,2022-01-11 10:00:00
15002,1098,Apple Pencil,2022-01-11 10:01:00
15003,1057,MacBook 16,2022-01-11 10:02:00
15004,1061,MacBook Pro,2022-01-11 10:03:00
15005,1084,Apple Pencil,2022-01-11 10:04:00
15006,1079,AirPods,2022-01-11 10:05:00
15007,1005,AirPods Pro,2022-01-11 10:06:00
15008,1066,Apple Watch,2022-01-11 10:07:00
15009,1040,MacBook Air,2022-01-11 10:08:00
15010,1042,AirTag,2022-01-11 10:09:00
15011,1084,iPad Pro,2022-01-11 10:10:00
15012,1076,iPhone SE,2022-01-11 10:11:00
15013,1017,Apple Pencil,2022-01-11 10:12:00
15014,1057,AirPods,2022-01-11 10:13:00
15015,1059,MacBook 16,2022-01-11 10:14:00
15016,1087,Apple Pencil,2022-01-11 10:15:00
15017,1026,Mac Mini,2022-01-11 10:16:00
15018,1067,MacBook 16,2022-01-11 10:17:00
15019,1021,iPhone 14,2022-01-11 10:18:00
15020,1023,Mac Mini,2022-01-11 10:19:00
15021,1039,Magic Keyboard,2022-01-11 10:20:00
15022,1073,iPad Mini,2022-01-11 10:21:00
15023,1065,iPad Pro,2022-01-11 10:22:00
15024,1039,Apple Watch,2022-01-11 10:23:00
15025,1005,Apple Watch,2022-01-11 10:24:00
15026,1017,iPhone SE,2022-01-11 10:25:00
15027,1080,Apple Watch,2022-01-11 10:26:00
15028,1086,iPad Pro,2022-01-11 10:27:00
15029,1029,iPhone 14,2022-01-11 10:28:00
15030,1020,AirPods Pro,2022-01-11 10:29:00
15031,1061,iPhone SE,2022-01-11 10:30:00
15032,1009,iPad Mini,2022-01-11 10:31:00
15033,1012,AirPods,2022-01-11 10:32:00
15034,1075,Apple Pencil,2022-01-11 10:33:00
15035,1008,Magic Keyboard,2022-01-11 10:34:00
15036,1067,iPhone 12,2022-01-11 10:35:00
15037,1038,MacBook Pro,2022-01-11 10:36:00
15038,1023,Apple Watch,2022-01-11 10:37:00
15039,1033,Mac Mini,2022-01-11 10:38:00
15040,1060,iPhone 13,2022-01-11 10:39:00
15041,1040,iPhone 14,2022-01-11 10:40:00
15042,1004,AirPods,2022-01-11 10:41:00
